call_id,case_id,client_id,case_manager_id,call_date,direction,duration_seconds,outcome
CALL-0001271,CASE-000225,CL-00200,CM-006,2024-07-13,Outbound,182,Connected
CALL-0001272,CASE-000226,CL-00201,CM-006,2024-09-26,Inbound,119,Connected
CALL-0001273,CASE-000226,CL-00201,CM-006,2024-07-08,Outbound,25,Wrong Number
CALL-0001274,CASE-000226,CL-00201,CM-006,2024-09-14,Outbound,56,No Answer
CALL-0001275,CASE-000226,CL-00201,CM-006,2024-11-17,Inbound,255,Connected
CALL-0001276,CASE-000227,CL-00202,CM-006,2024-09-06,Inbound,2,Voicemail
CALL-0001277,CASE-000227,CL-00202,CM-006,2024-05-11,Outbound,25,Connected
CALL-0001278,CASE-000227,CL-00202,CM-006,2024-11-17,Inbound,48,Connected
CALL-0001279,CASE-000227,CL-00202,CM-006,2024-11-26,Outbound,85,Connected
CALL-0001280,CASE-000227,CL-00202,CM-006,2025-02-26,Inbound,407,Connected
CALL-0001281,CASE-000227,CL-00202,CM-006,2024-08-05,Inbound,4,Voicemail
CALL-0001282,CASE-000228,CL-00203,CM-005,2024-11-02,Outbound,43,Connected
CALL-0001283,CASE-000228,CL-00203,CM-005,2025-03-03,Outbound,194,Wrong Number
CALL-0001284,CASE-000228,CL-00203,CM-005,2025-04-17,Inbound,76,Connected
CALL-0001285,CASE-000228,CL-00203,CM-005,2025-06-16,Inbound,64,Voicemail
CALL-0001286,CASE-000228,CL-00203,CM-005,2025-04-03,Inbound,21,No Answer
CALL-0001287,CASE-000228,CL-00203,CM-005,2024-10-30,Inbound,155,Callback Requested
CALL-0001288,CASE-000228,CL-00203,CM-005,2024-12-14,Outbound,75,Connected
CALL-0001289,CASE-000228,CL-00203,CM-005,2025-06-30,Outbound,11,Connected
CALL-0001290,CASE-000229,CL-00204,CM-004,2025-03-29,Outbound,51,Voicemail
CALL-0001291,CASE-000229,CL-00204,CM-004,2025-01-16,Inbound,190,Connected
CALL-0001292,CASE-000229,CL-00204,CM-004,2024-12-20,Inbound,30,No Answer
CALL-0001293,CASE-000230,CL-00205,CM-017,2024-05-06,Outbound,123,Connected
CALL-0001294,CASE-000230,CL-00205,CM-017,2024-04-25,Outbound,153,Wrong Number
CALL-0001295,CASE-000230,CL-00205,CM-017,2024-04-11,Inbound,105,Connected
CALL-0001296,CASE-000230,CL-00205,CM-017,2024-04-27,Outbound,354,Wrong Number
CALL-0001297,CASE-000230,CL-00205,CM-017,2024-04-15,Outbound,63,Connected
CALL-0001298,CASE-000230,CL-00205,CM-017,2024-03-27,Outbound,143,Voicemail
CALL-0001299,CASE-000231,CL-00205,CM-016,2024-07-01,Outbound,754,Connected
CALL-0001300,CASE-000231,CL-00205,CM-016,2024-10-14,Outbound,6,Voicemail
CALL-0001301,CASE-000231,CL-00205,CM-016,2024-06-22,Outbound,78,Connected
CALL-0001302,CASE-000231,CL-00205,CM-016,2024-11-28,Inbound,525,No Answer
CALL-0001303,CASE-000232,CL-00206,CM-016,2025-06-04,Outbound,94,Connected
CALL-0001304,CASE-000232,CL-00206,CM-016,2025-06-03,Inbound,4,No Answer
CALL-0001305,CASE-000232,CL-00206,CM-016,2025-06-08,Inbound,77,Voicemail
CALL-0001306,CASE-000232,CL-00206,CM-016,2025-06-05,Outbound,7,No Answer
CALL-0001307,CASE-000232,CL-00206,CM-016,2025-06-05,Outbound,35,Connected
CALL-0001308,CASE-000232,CL-00206,CM-016,2025-06-11,Inbound,43,Connected
CALL-0001309,CASE-000232,CL-00206,CM-016,2025-06-12,Outbound,23,Connected
CALL-0001310,CASE-000233,CL-00207,CM-001,2025-06-07,Inbound,66,No Answer
CALL-0001311,CASE-000234,CL-00207,CM-015,2025-05-15,Outbound,19,Connected
CALL-0001312,CASE-000234,CL-00207,CM-015,2025-05-15,Outbound,101,Connected
CALL-0001313,CASE-000234,CL-00207,CM-015,2025-05-15,Inbound,49,Connected
CALL-0001314,CASE-000235,CL-00208,CM-016,2024-07-29,Inbound,2,Connected
CALL-0001315,CASE-000235,CL-00208,CM-016,2024-08-10,Outbound,46,Connected
CALL-0001316,CASE-000235,CL-00208,CM-016,2025-01-03,Outbound,1,Callback Requested
CALL-0001317,CASE-000235,CL-00208,CM-016,2025-01-23,Outbound,68,Voicemail
CALL-0001318,CASE-000235,CL-00208,CM-016,2024-08-21,Inbound,529,Connected
CALL-0001319,CASE-000235,CL-00208,CM-016,2024-08-26,Outbound,138,Voicemail
CALL-0001320,CASE-000235,CL-00208,CM-016,2025-04-05,Inbound,218,Voicemail
CALL-0001321,CASE-000236,CL-00209,CM-015,2024-08-19,Outbound,186,Callback Requested
CALL-0001322,CASE-000236,CL-00209,CM-015,2024-06-26,Outbound,49,Voicemail
CALL-0001323,CASE-000236,CL-00209,CM-015,2024-04-12,Outbound,36,No Answer
CALL-0001324,CASE-000236,CL-00209,CM-015,2024-05-06,Outbound,98,Connected
CALL-0001325,CASE-000236,CL-00209,CM-015,2024-05-24,Outbound,22,Callback Requested
CALL-0001326,CASE-000236,CL-00209,CM-015,2024-04-23,Outbound,185,Wrong Number
CALL-0001327,CASE-000237,CL-00210,CM-016,2025-04-20,Outbound,106,Voicemail
CALL-0001328,CASE-000237,CL-00210,CM-016,2025-03-15,Outbound,29,No Answer
CALL-0001329,CASE-000237,CL-00210,CM-016,2024-10-27,Inbound,140,Connected
CALL-0001330,CASE-000237,CL-00210,CM-016,2025-04-12,Outbound,351,Connected
CALL-0001331,CASE-000237,CL-00210,CM-016,2024-12-22,Outbound,20,Connected
CALL-0001332,CASE-000238,CL-00211,CM-002,2025-04-14,Outbound,286,Callback Requested
CALL-0001333,CASE-000238,CL-00211,CM-002,2025-03-22,Outbound,74,Connected
CALL-0001334,CASE-000238,CL-00211,CM-002,2025-04-20,Outbound,6,Voicemail
CALL-0001335,CASE-000239,CL-00212,CM-007,2025-03-23,Outbound,14,Voicemail
CALL-0001336,CASE-000239,CL-00212,CM-007,2025-04-06,Outbound,237,Connected
CALL-0001337,CASE-000239,CL-00212,CM-007,2024-11-04,Inbound,20,Voicemail
CALL-0001338,CASE-000239,CL-00212,CM-007,2025-05-18,Inbound,473,Wrong Number
CALL-0001339,CASE-000239,CL-00212,CM-007,2024-10-22,Inbound,323,Wrong Number
CALL-0001340,CASE-000239,CL-00212,CM-007,2025-02-23,Outbound,90,No Answer
CALL-0001341,CASE-000239,CL-00212,CM-007,2025-05-02,Inbound,77,Voicemail
CALL-0001342,CASE-000240,CL-00213,CM-008,2025-05-26,Outbound,227,Voicemail
CALL-0001343,CASE-000240,CL-00213,CM-008,2025-05-21,Outbound,222,Connected
CALL-0001344,CASE-000240,CL-00213,CM-008,2025-06-21,Outbound,45,Voicemail
CALL-0001345,CASE-000241,CL-00214,CM-011,2025-02-09,Inbound,71,Callback Requested
CALL-0001346,CASE-000241,CL-00214,CM-011,2025-02-07,Inbound,14,Voicemail
CALL-0001347,CASE-000241,CL-00214,CM-011,2024-09-16,Outbound,16,Connected
CALL-0001348,CASE-000241,CL-00214,CM-011,2024-09-19,Inbound,274,Connected
CALL-0001349,CASE-000241,CL-00214,CM-011,2025-02-23,Inbound,141,Connected
CALL-0001350,CASE-000242,CL-00215,CM-013,2024-11-12,Inbound,4,No Answer
CALL-0001351,CASE-000242,CL-00215,CM-013,2024-11-09,Outbound,83,Connected
CALL-0001352,CASE-000242,CL-00215,CM-013,2024-11-07,Outbound,152,Connected
CALL-0001353,CASE-000242,CL-00215,CM-013,2025-02-10,Outbound,103,Connected
CALL-0001354,CASE-000242,CL-00215,CM-013,2025-01-14,Inbound,162,Connected
CALL-0001355,CASE-000242,CL-00215,CM-013,2024-11-21,Inbound,67,Voicemail
CALL-0001356,CASE-000242,CL-00215,CM-013,2025-03-03,Outbound,16,Connected
CALL-0001357,CASE-000242,CL-00215,CM-013,2025-01-02,Outbound,3,Connected
CALL-0001358,CASE-000242,CL-00215,CM-013,2024-12-11,Outbound,55,Voicemail
CALL-0001359,CASE-000243,CL-00216,CM-001,2024-09-05,Inbound,3,Connected
CALL-0001360,CASE-000243,CL-00216,CM-001,2024-06-04,Inbound,6,Connected
CALL-0001361,CASE-000243,CL-00216,CM-001,2024-04-05,Outbound,193,Connected
CALL-0001362,CASE-000243,CL-00216,CM-001,2024-09-08,Inbound,19,Voicemail
CALL-0001363,CASE-000243,CL-00216,CM-001,2024-03-25,Outbound,612,Connected
CALL-0001364,CASE-000243,CL-00216,CM-001,2024-10-23,Inbound,261,No Answer
CALL-0001365,CASE-000244,CL-00217,CM-005,2025-03-06,Outbound,89,Connected
CALL-0001366,CASE-000244,CL-00217,CM-005,2025-01-15,Inbound,292,No Answer
CALL-0001367,CASE-000244,CL-00217,CM-005,2025-03-14,Inbound,17,Voicemail
CALL-0001368,CASE-000244,CL-00217,CM-005,2025-01-30,Inbound,445,Connected
CALL-0001369,CASE-000244,CL-00217,CM-005,2025-02-20,Outbound,53,Connected
CALL-0001370,CASE-000245,CL-00218,CM-012,2024-04-14,Inbound,49,Connected
CALL-0001371,CASE-000245,CL-00218,CM-012,2025-03-19,Outbound,88,No Answer
CALL-0001372,CASE-000245,CL-00218,CM-012,2024-06-21,Outbound,127,Voicemail
CALL-0001373,CASE-000245,CL-00218,CM-012,2024-04-29,Outbound,14,Voicemail
CALL-0001374,CASE-000245,CL-00218,CM-012,2025-03-08,Inbound,275,Callback Requested
CALL-0001375,CASE-000245,CL-00218,CM-012,2024-07-29,Inbound,93,Voicemail
CALL-0001376,CASE-000245,CL-00218,CM-012,2025-04-18,Outbound,5,Connected
CALL-0001377,CASE-000245,CL-00218,CM-012,2023-12-20,Inbound,99,Callback Requested
CALL-0001378,CASE-000246,CL-00219,CM-011,2025-03-25,Outbound,2,Voicemail
CALL-0001379,CASE-000246,CL-00219,CM-011,2025-04-17,Inbound,213,Connected
CALL-0001380,CASE-000247,CL-00220,CM-006,2025-04-13,Inbound,7,Connected
CALL-0001381,CASE-000248,CL-00221,CM-009,2023-11-21,Outbound,16,Voicemail
CALL-0001382,CASE-000248,CL-00221,CM-009,2023-12-12,Outbound,82,Voicemail
CALL-0001383,CASE-000248,CL-00221,CM-009,2023-11-08,Outbound,176,Connected
CALL-0001384,CASE-000248,CL-00221,CM-009,2023-12-25,Outbound,101,Connected
CALL-0001385,CASE-000248,CL-00221,CM-009,2023-12-03,Outbound,184,Callback Requested
CALL-0001386,CASE-000249,CL-00222,CM-003,2025-02-28,Inbound,602,No Answer
CALL-0001387,CASE-000249,CL-00222,CM-003,2024-11-22,Outbound,47,Callback Requested
CALL-0001388,CASE-000249,CL-00222,CM-003,2024-12-29,Outbound,96,Connected
CALL-0001389,CASE-000249,CL-00222,CM-003,2025-01-09,Inbound,34,Connected
CALL-0001390,CASE-000249,CL-00222,CM-003,2025-02-08,Inbound,74,Connected
CALL-0001391,CASE-000250,CL-00223,CM-010,2024-05-03,Inbound,278,Wrong Number
CALL-0001392,CASE-000250,CL-00223,CM-010,2024-01-08,Inbound,551,Connected
CALL-0001393,CASE-000250,CL-00223,CM-010,2024-05-24,Outbound,300,No Answer
CALL-0001394,CASE-000250,CL-00223,CM-010,2024-03-31,Outbound,9,Connected
CALL-0001395,CASE-000250,CL-00223,CM-010,2024-10-12,Outbound,26,No Answer
CALL-0001396,CASE-000250,CL-00223,CM-010,2024-04-15,Outbound,3,Voicemail
CALL-0001397,CASE-000250,CL-00223,CM-010,2023-12-09,Outbound,301,Connected
CALL-0001398,CASE-000251,CL-00224,CM-001,2025-01-02,Outbound,9,Voicemail
CALL-0001399,CASE-000251,CL-00224,CM-001,2024-12-18,Outbound,53,Wrong Number
CALL-0001400,CASE-000251,CL-00224,CM-001,2024-12-16,Outbound,331,Callback Requested
CALL-0001401,CASE-000252,CL-00225,CM-016,2023-11-05,Outbound,38,Connected
CALL-0001402,CASE-000252,CL-00225,CM-016,2023-11-24,Inbound,473,Voicemail
CALL-0001403,CASE-000252,CL-00225,CM-016,2023-10-12,Outbound,326,Connected
CALL-0001404,CASE-000253,CL-00225,CM-018,2024-02-19,Outbound,262,Connected
CALL-0001405,CASE-000253,CL-00225,CM-018,2023-11-16,Outbound,108,Wrong Number
CALL-0001406,CASE-000253,CL-00225,CM-018,2024-05-18,Outbound,216,Connected
CALL-0001407,CASE-000253,CL-00225,CM-018,2024-04-19,Inbound,503,Connected
CALL-0001408,CASE-000253,CL-00225,CM-018,2024-06-29,Inbound,222,No Answer
CALL-0001409,CASE-000253,CL-00225,CM-018,2023-10-22,Outbound,188,Connected
CALL-0001410,CASE-000254,CL-00226,CM-010,2025-05-24,Inbound,166,No Answer
CALL-0001411,CASE-000254,CL-00226,CM-010,2025-05-26,Inbound,265,Callback Requested
CALL-0001412,CASE-000254,CL-00226,CM-010,2025-05-25,Inbound,103,Connected
CALL-0001413,CASE-000254,CL-00226,CM-010,2025-05-26,Inbound,124,Connected
CALL-0001414,CASE-000255,CL-00227,CM-005,2024-03-01,Outbound,351,No Answer
CALL-0001415,CASE-000255,CL-00227,CM-005,2024-02-24,Outbound,250,Connected
CALL-0001416,CASE-000255,CL-00227,CM-005,2023-11-28,Outbound,122,No Answer
CALL-0001417,CASE-000255,CL-00227,CM-005,2023-10-16,Inbound,14,Connected
CALL-0001418,CASE-000255,CL-00227,CM-005,2023-11-09,Outbound,120,Connected
CALL-0001419,CASE-000255,CL-00227,CM-005,2023-10-18,Inbound,52,Connected
CALL-0001420,CASE-000255,CL-00227,CM-005,2024-01-09,Outbound,59,Voicemail
CALL-0001421,CASE-000255,CL-00227,CM-005,2023-12-28,Inbound,31,Voicemail
CALL-0001422,CASE-000255,CL-00227,CM-005,2023-10-29,Outbound,57,Callback Requested
CALL-0001423,CASE-000255,CL-00227,CM-005,2024-01-10,Inbound,615,Wrong Number
CALL-0001424,CASE-000255,CL-00227,CM-005,2024-01-02,Outbound,708,No Answer
CALL-0001425,CASE-000255,CL-00227,CM-005,2023-12-18,Inbound,218,Connected
CALL-0001426,CASE-000255,CL-00227,CM-005,2024-01-03,Inbound,5,Connected
CALL-0001427,CASE-000255,CL-00227,CM-005,2023-12-31,Outbound,634,Voicemail
CALL-0001428,CASE-000255,CL-00227,CM-005,2024-02-20,Inbound,34,Connected
CALL-0001429,CASE-000255,CL-00227,CM-005,2023-12-31,Inbound,6,Voicemail
CALL-0001430,CASE-000256,CL-00228,CM-012,2025-06-19,Outbound,30,Connected
CALL-0001431,CASE-000256,CL-00228,CM-012,2025-06-28,Outbound,40,Wrong Number
CALL-0001432,CASE-000256,CL-00228,CM-012,2025-06-12,Outbound,37,Callback Requested
CALL-0001433,CASE-000256,CL-00228,CM-012,2025-06-13,Outbound,19,Connected
CALL-0001434,CASE-000257,CL-00229,CM-018,2025-05-01,Inbound,52,No Answer
CALL-0001435,CASE-000257,CL-00229,CM-018,2025-02-13,Outbound,120,Connected
CALL-0001436,CASE-000257,CL-00229,CM-018,2025-04-09,Outbound,63,Connected
CALL-0001437,CASE-000257,CL-00229,CM-018,2025-02-11,Inbound,21,Wrong Number
CALL-0001438,CASE-000257,CL-00229,CM-018,2025-04-06,Outbound,317,Voicemail
CALL-0001439,CASE-000257,CL-00229,CM-018,2025-05-19,Outbound,385,Connected
CALL-0001440,CASE-000257,CL-00229,CM-018,2025-04-26,Outbound,22,Connected
CALL-0001441,CASE-000257,CL-00229,CM-018,2025-03-21,Inbound,212,Connected
CALL-0001442,CASE-000258,CL-00230,CM-006,2024-09-23,Inbound,65,Connected
CALL-0001443,CASE-000258,CL-00230,CM-006,2025-01-06,Outbound,1,Connected
CALL-0001444,CASE-000259,CL-00231,CM-009,2025-03-31,Inbound,26,Voicemail
CALL-0001445,CASE-000259,CL-00231,CM-009,2025-03-13,Inbound,60,Connected
CALL-0001446,CASE-000259,CL-00231,CM-009,2025-04-06,Outbound,129,Voicemail
CALL-0001447,CASE-000259,CL-00231,CM-009,2025-06-17,Outbound,67,Voicemail
CALL-0001448,CASE-000259,CL-00231,CM-009,2025-05-25,Outbound,94,No Answer
CALL-0001449,CASE-000259,CL-00231,CM-009,2025-05-04,Inbound,46,Connected
CALL-0001450,CASE-000260,CL-00232,CM-005,2025-02-24,Inbound,132,Voicemail
CALL-0001451,CASE-000260,CL-00232,CM-005,2025-02-16,Inbound,301,Connected
CALL-0001452,CASE-000261,CL-00233,CM-002,2025-06-19,Outbound,135,Connected
CALL-0001453,CASE-000261,CL-00233,CM-002,2025-06-16,Outbound,222,Voicemail
CALL-0001454,CASE-000261,CL-00233,CM-002,2025-06-19,Outbound,6,Connected
CALL-0001455,CASE-000261,CL-00233,CM-002,2025-06-18,Inbound,227,Voicemail
CALL-0001456,CASE-000261,CL-00233,CM-002,2025-06-15,Inbound,70,Voicemail
CALL-0001457,CASE-000261,CL-00233,CM-002,2025-06-23,Outbound,355,Wrong Number
CALL-0001458,CASE-000261,CL-00233,CM-002,2025-06-28,Inbound,6,No Answer
CALL-0001459,CASE-000261,CL-00233,CM-002,2025-06-29,Inbound,43,Callback Requested
CALL-0001460,CASE-000261,CL-00233,CM-002,2025-06-28,Outbound,86,Connected
CALL-0001461,CASE-000262,CL-00234,CM-013,2024-07-28,Outbound,100,Connected
CALL-0001462,CASE-000262,CL-00234,CM-013,2024-03-29,Outbound,57,Connected
CALL-0001463,CASE-000262,CL-00234,CM-013,2024-10-24,Outbound,162,No Answer
CALL-0001464,CASE-000262,CL-00234,CM-013,2024-04-13,Inbound,310,Connected
CALL-0001465,CASE-000262,CL-00234,CM-013,2024-11-30,Outbound,4,Connected
CALL-0001466,CASE-000262,CL-00234,CM-013,2024-07-08,Outbound,51,No Answer
CALL-0001467,CASE-000262,CL-00234,CM-013,2024-10-06,Inbound,44,Callback Requested
CALL-0001468,CASE-000263,CL-00235,CM-014,2025-02-22,Inbound,26,Connected
CALL-0001469,CASE-000263,CL-00235,CM-014,2024-09-24,Inbound,836,Connected
CALL-0001470,CASE-000263,CL-00235,CM-014,2024-11-20,Outbound,57,Callback Requested
CALL-0001471,CASE-000263,CL-00235,CM-014,2024-10-14,Outbound,456,Voicemail
CALL-0001472,CASE-000263,CL-00235,CM-014,2024-12-12,Outbound,339,No Answer
CALL-0001473,CASE-000263,CL-00235,CM-014,2024-11-14,Outbound,20,Callback Requested
CALL-0001474,CASE-000263,CL-00235,CM-014,2025-02-05,Outbound,47,Voicemail
CALL-0001475,CASE-000263,CL-00235,CM-014,2025-02-08,Outbound,64,Connected
CALL-0001476,CASE-000265,CL-00236,CM-001,2023-09-30,Inbound,42,Connected
CALL-0001477,CASE-000265,CL-00236,CM-001,2024-01-21,Outbound,103,Voicemail
CALL-0001478,CASE-000265,CL-00236,CM-001,2023-10-13,Outbound,241,Callback Requested
CALL-0001479,CASE-000265,CL-00236,CM-001,2023-09-29,Inbound,219,Connected
CALL-0001480,CASE-000266,CL-00237,CM-005,2024-10-11,Outbound,232,Callback Requested
CALL-0001481,CASE-000266,CL-00237,CM-005,2025-05-07,Inbound,76,Wrong Number
CALL-0001482,CASE-000266,CL-00237,CM-005,2024-10-01,Inbound,92,No Answer
CALL-0001483,CASE-000267,CL-00237,CM-007,2024-10-07,Inbound,42,Connected
CALL-0001484,CASE-000267,CL-00237,CM-007,2024-10-15,Outbound,40,Connected
CALL-0001485,CASE-000267,CL-00237,CM-007,2024-10-12,Outbound,16,Voicemail
CALL-0001486,CASE-000267,CL-00237,CM-007,2024-11-06,Inbound,16,Voicemail
CALL-0001487,CASE-000268,CL-00238,CM-007,2023-12-29,Inbound,167,Callback Requested
CALL-0001488,CASE-000268,CL-00238,CM-007,2023-11-25,Inbound,1,Connected
CALL-0001489,CASE-000269,CL-00239,CM-017,2024-10-02,Outbound,35,Connected
CALL-0001490,CASE-000269,CL-00239,CM-017,2024-10-06,Inbound,109,Connected
CALL-0001491,CASE-000269,CL-00239,CM-017,2025-02-14,Outbound,248,Voicemail
CALL-0001492,CASE-000269,CL-00239,CM-017,2025-03-17,Inbound,53,No Answer
CALL-0001493,CASE-000270,CL-00240,CM-015,2024-11-20,Inbound,13,Voicemail
CALL-0001494,CASE-000270,CL-00240,CM-015,2025-02-24,Outbound,109,Connected
CALL-0001495,CASE-000270,CL-00240,CM-015,2025-03-05,Outbound,56,Callback Requested
CALL-0001496,CASE-000271,CL-00241,CM-016,2024-09-20,Outbound,53,Voicemail
CALL-0001497,CASE-000271,CL-00241,CM-016,2025-01-16,Inbound,30,Voicemail
CALL-0001498,CASE-000271,CL-00241,CM-016,2024-09-28,Inbound,293,Connected
CALL-0001499,CASE-000271,CL-00241,CM-016,2024-12-22,Outbound,355,Connected
CALL-0001500,CASE-000271,CL-00241,CM-016,2024-11-17,Outbound,11,Voicemail
CALL-0001501,CASE-000272,CL-00242,CM-008,2025-01-09,Outbound,360,No Answer
CALL-0001502,CASE-000272,CL-00242,CM-008,2024-11-10,Inbound,34,Voicemail
CALL-0001503,CASE-000272,CL-00242,CM-008,2024-10-29,Inbound,256,Voicemail
CALL-0001504,CASE-000272,CL-00242,CM-008,2024-11-14,Inbound,130,Voicemail
CALL-0001505,CASE-000272,CL-00242,CM-008,2025-01-22,Outbound,30,Connected
CALL-0001506,CASE-000272,CL-00242,CM-008,2025-02-01,Outbound,5,Connected
CALL-0001507,CASE-000272,CL-00242,CM-008,2024-11-09,Outbound,20,Voicemail
CALL-0001508,CASE-000272,CL-00242,CM-008,2024-12-09,Outbound,30,Connected
CALL-0001509,CASE-000273,CL-00243,CM-017,2025-02-17,Outbound,321,Connected
CALL-0001510,CASE-000273,CL-00243,CM-017,2025-02-26,Outbound,214,Voicemail
CALL-0001511,CASE-000273,CL-00243,CM-017,2025-01-19,Outbound,199,Voicemail
CALL-0001512,CASE-000273,CL-00243,CM-017,2025-03-14,Inbound,76,Voicemail
CALL-0001513,CASE-000274,CL-00244,CM-011,2025-03-30,Outbound,5,Connected
CALL-0001514,CASE-000274,CL-00244,CM-011,2025-05-04,Inbound,43,Connected
CALL-0001515,CASE-000274,CL-00244,CM-011,2025-06-08,Outbound,35,No Answer
CALL-0001516,CASE-000275,CL-00245,CM-001,2024-11-14,Outbound,168,Connected
CALL-0001517,CASE-000275,CL-00245,CM-001,2024-12-05,Inbound,75,Connected
CALL-0001518,CASE-000275,CL-00245,CM-001,2024-12-27,Outbound,13,Voicemail
CALL-0001519,CASE-000275,CL-00245,CM-001,2025-03-03,Outbound,184,Voicemail
CALL-0001520,CASE-000275,CL-00245,CM-001,2024-10-17,Outbound,239,Connected
CALL-0001521,CASE-000276,CL-00246,CM-007,2024-09-24,Outbound,127,Connected
CALL-0001522,CASE-000276,CL-00246,CM-007,2024-10-23,Outbound,115,Voicemail
CALL-0001523,CASE-000276,CL-00246,CM-007,2024-12-30,Inbound,187,Voicemail
CALL-0001524,CASE-000276,CL-00246,CM-007,2025-04-18,Inbound,421,Connected
CALL-0001525,CASE-000276,CL-00246,CM-007,2024-11-02,Outbound,173,No Answer
CALL-0001526,CASE-000276,CL-00246,CM-007,2025-03-06,Outbound,335,Callback Requested
CALL-0001527,CASE-000276,CL-00246,CM-007,2024-12-16,Outbound,10,Connected
CALL-0001528,CASE-000276,CL-00246,CM-007,2025-05-05,Outbound,262,Wrong Number
CALL-0001529,CASE-000277,CL-00247,CM-009,2025-05-29,Inbound,3,Connected
CALL-0001530,CASE-000277,CL-00247,CM-009,2025-05-25,Inbound,131,Voicemail
CALL-0001531,CASE-000277,CL-00247,CM-009,2025-05-25,Inbound,143,Connected
CALL-0001532,CASE-000277,CL-00247,CM-009,2025-06-03,Outbound,528,Connected
CALL-0001533,CASE-000277,CL-00247,CM-009,2025-05-26,Outbound,288,Connected
CALL-0001534,CASE-000277,CL-00247,CM-009,2025-05-31,Outbound,18,Voicemail
CALL-0001535,CASE-000278,CL-00248,CM-011,2024-05-07,Inbound,23,Callback Requested
CALL-0001536,CASE-000278,CL-00248,CM-011,2024-09-29,Outbound,409,Connected
CALL-0001537,CASE-000279,CL-00249,CM-017,2024-02-02,Inbound,83,Connected
CALL-0001538,CASE-000279,CL-00249,CM-017,2024-05-25,Outbound,47,Callback Requested
CALL-0001539,CASE-000280,CL-00250,CM-008,2024-07-25,Outbound,58,Voicemail
CALL-0001540,CASE-000280,CL-00250,CM-008,2024-03-26,Outbound,44,Voicemail
CALL-0001541,CASE-000280,CL-00250,CM-008,2024-03-13,Outbound,62,Callback Requested
CALL-0001542,CASE-000280,CL-00250,CM-008,2023-11-04,Outbound,104,No Answer
CALL-0001543,CASE-000280,CL-00250,CM-008,2024-03-31,Inbound,262,Connected
CALL-0001544,CASE-000281,CL-00251,CM-015,2025-01-30,Inbound,157,Voicemail
CALL-0001545,CASE-000281,CL-00251,CM-015,2025-03-28,Outbound,287,Connected
CALL-0001546,CASE-000281,CL-00251,CM-015,2025-04-20,Inbound,86,Connected
CALL-0001547,CASE-000282,CL-00252,CM-016,2024-07-19,Inbound,485,Callback Requested
CALL-0001548,CASE-000282,CL-00252,CM-016,2024-06-23,Outbound,220,Connected
CALL-0001549,CASE-000282,CL-00252,CM-016,2024-07-22,Inbound,60,No Answer
CALL-0001550,CASE-000282,CL-00252,CM-016,2024-07-17,Outbound,71,Callback Requested
CALL-0001551,CASE-000282,CL-00252,CM-016,2024-08-01,Outbound,79,Voicemail
CALL-0001552,CASE-000282,CL-00252,CM-016,2024-07-26,Inbound,370,Connected
CALL-0001553,CASE-000282,CL-00252,CM-016,2024-06-25,Outbound,68,Connected
CALL-0001554,CASE-000283,CL-00253,CM-017,2025-03-18,Outbound,194,Connected
CALL-0001555,CASE-000283,CL-00253,CM-017,2025-05-11,Outbound,40,Connected
CALL-0001556,CASE-000283,CL-00253,CM-017,2025-01-19,Outbound,39,Voicemail
CALL-0001557,CASE-000283,CL-00253,CM-017,2025-03-24,Outbound,153,Connected
CALL-0001558,CASE-000283,CL-00253,CM-017,2025-05-19,Inbound,18,Connected
CALL-0001559,CASE-000284,CL-00254,CM-013,2025-05-09,Inbound,63,Voicemail
CALL-0001560,CASE-000284,CL-00254,CM-013,2025-01-30,Outbound,103,Connected
